trip,datetime,lon,lat,dive,prediction
P1108_6_SV_T2,2008-11-25 22:11:50,-77.46621,-11.904682000000001,0,0.6451612903225806
P1108_6_SV_T2,2008-11-25 22:11:55,-77.46651800000001,-11.905192999999999,0,0.6129032258064516
P1108_6_SV_T2,2008-11-25 22:12:00,-77.466837,-11.905598,0,0.6129032258064516
P1108_6_SV_T2,2008-11-25 22:12:05,-77.467185,-11.905888000000001,0,0.5806451612903226
P1108_6_SV_T2,2008-11-25 22:12:10,-77.467407,-11.906388,0,0.5806451612903226
P1108_6_SV_T2,2008-11-25 22:12:15,-77.467735,-11.906865,0,0.7096774193548387
P1108_6_SV_T2,2008-11-25 22:12:20,-77.46806,-11.907314999999999,0,0.7096774193548387
P1108_6_SV_T2,2008-11-25 22:12:25,-77.46834799999999,-11.907827000000001,0,0.7096774193548387
P1108_6_SV_T2,2008-11-25 22:12:30,-77.468462,-11.908413000000001,0,0.7096774193548387
P1108_6_SV_T2,2008-11-25 22:12:35,-77.468597,-11.908957000000001,0,0.7419354838709677
P1108_6_SV_T2,2008-11-25 22:12:40,-77.468823,-11.909485,0,0.7419354838709677
P1108_6_SV_T2,2008-11-25 22:12:45,-77.4691,-11.910008,0,0.7096774193548387
P1108_6_SV_T2,2008-11-25 22:12:50,-77.46920300000001,-11.91057,0,0.7096774193548387
P1108_6_SV_T2,2008-11-25 22:12:55,-77.4691681428571,-11.910757571428599,1,0.7419354838709677
P1108_6_SV_T2,2008-11-25 22:13:00,-77.4691588571429,-11.911020428571401,1,0.7741935483870968
P1108_6_SV_T2,2008-11-25 22:13:05,-77.469138,-11.910695,0,0.7419354838709677
P1108_6_SV_T2,2008-11-25 22:13:10,-77.468962,-11.910967999999999,0,0.7419354838709677
P1108_6_SV_T2,2008-11-25 22:13:15,-77.468847,-11.911437,0,0.7419354838709677
P1108_6_SV_T2,2008-11-25 22:13:20,-77.468717,-11.911992999999999,0,0.7741935483870968
P1108_6_SV_T2,2008-11-25 22:13:25,-77.468688,-11.912477,0,0.7741935483870968
P1108_6_SV_T2,2008-11-25 22:13:30,-77.468755,-11.912942,0,0.7419354838709677
P1108_6_SV_T2,2008-11-25 22:13:35,-77.468825,-11.913405000000001,0,0.8064516129032258
P1108_6_SV_T2,2008-11-25 22:13:40,-77.468885,-11.9139,0,0.8709677419354839
P1108_6_SV_T2,2008-11-25 22:13:45,-77.468867,-11.914297999999999,0,0.8709677419354839
P1108_6_SV_T2,2008-11-25 22:13:50,-77.468967,-11.914747,0,0.8709677419354839
P1108_6_SV_T2,2008-11-25 22:13:55,-77.469015,-11.915135000000001,0,0.8387096774193549
P1108_6_SV_T2,2008-11-25 22:14:00,-77.468942,-11.91549,0,0.7419354838709677
P1108_6_SV_T2,2008-11-25 22:14:05,-77.469153,-11.915948,0,0.7419354838709677
P1108_6_SV_T2,2008-11-25 22:14:10,-77.46961,-11.916319999999999,0,0.7741935483870968
P1108_6_SV_T2,2008-11-25 22:14:15,-77.47003000000001,-11.916768,0,0.7741935483870968
P1108_6_SV_T2,2008-11-25 22:14:20,-77.47046999999999,-11.917197,0,0.7419354838709677
P1108_6_SV_T2,2008-11-25 22:14:25,-77.470828,-11.917422,0,0.7741935483870968
P1108_6_SV_T2,2008-11-25 22:14:30,-77.47097600000001,-11.917436,1,0.7419354838709677
P1108_6_SV_T2,2008-11-25 22:14:35,-77.470783,-11.917385000000001,0,0.7741935483870968
P1108_6_SV_T2,2008-11-25 22:14:40,-77.470628,-11.917662,0,0.7419354838709677
P1108_6_SV_T2,2008-11-25 22:14:45,-77.470732,-11.918111999999999,0,0.7419354838709677
P1108_6_SV_T2,2008-11-25 22:14:50,-77.47114,-11.918562,0,0.7419354838709677
P1108_6_SV_T2,2008-11-25 22:14:55,-77.471665,-11.918963,0,0.8387096774193549
P1108_6_SV_T2,2008-11-25 22:15:00,-77.472195,-11.919141999999999,0,0.8387096774193549
P1108_6_SV_T2,2008-11-25 22:15:05,-77.472837,-11.919107,0,0.8064516129032258
P1108_6_SV_T2,2008-11-25 22:15:10,-77.473302,-11.919310000000001,0,0.8064516129032258
P1108_6_SV_T2,2008-11-25 22:15:15,-77.473823,-11.919447,0,0.8064516129032258
P1108_6_SV_T2,2008-11-25 22:15:20,-77.474293,-11.919713,0,0.8064516129032258
P1108_6_SV_T2,2008-11-25 22:15:25,-77.474763,-11.919995,0,0.7096774193548387
P1108_6_SV_T2,2008-11-25 22:15:30,-77.475163,-11.920352000000001,0,0.7096774193548387
P1108_6_SV_T2,2008-11-25 22:15:35,-77.475387,-11.920792,0,0.7096774193548387
P1108_6_SV_T2,2008-11-25 22:15:40,-77.47555200000001,-11.921257,0,0.7096774193548387
P1108_6_SV_T2,2008-11-25 22:15:45,-77.4754865,-11.92140625,1,0.7419354838709677
P1108_6_SV_T2,2008-11-25 22:15:50,-77.475412,-11.921492,0,0.7419354838709677
P1108_6_SV_T2,2008-11-25 22:15:55,-77.47523699999999,-11.921775,0,0.7419354838709677
P1108_6_SV_T2,2008-11-25 22:16:00,-77.47535,-11.922215,0,0.7096774193548387
P1108_6_SV_T2,2008-11-25 22:16:05,-77.47585,-11.92258,0,0.7096774193548387
P1108_6_SV_T2,2008-11-25 22:16:10,-77.476313,-11.923042,0,0.7096774193548387
P1108_6_SV_T2,2008-11-25 22:16:15,-77.476748,-11.923482,0,0.7096774193548387
P1108_6_SV_T2,2008-11-25 22:16:20,-77.477255,-11.923753,0,0.7096774193548387
P1108_6_SV_T2,2008-11-25 22:16:25,-77.477747,-11.924027,0,0.7096774193548387
P1108_6_SV_T2,2008-11-25 22:16:30,-77.478127,-11.924392,0,0.6774193548387096
P1108_6_SV_T2,2008-11-25 22:16:35,-77.47865300000001,-11.92459,0,0.6451612903225806
P1108_6_SV_T2,2008-11-25 22:16:40,-77.479217,-11.924693,0,0.5483870967741935
P1108_6_SV_T2,2008-11-25 22:16:45,-77.479675,-11.92498,0,0.5806451612903226
P1108_6_SV_T2,2008-11-25 22:16:50,-77.48015500000001,-11.925233,0,0.5806451612903226
P1108_6_SV_T2,2008-11-25 22:16:55,-77.48065799999999,-11.925538000000001,0,0.5806451612903226
P1108_6_SV_T2,2008-11-25 22:17:00,-77.481257,-11.92572,0,0.5806451612903226
P1108_6_SV_T2,2008-11-25 22:17:05,-77.48191800000001,-11.925682,0,0.5806451612903226
P1108_6_SV_T2,2008-11-25 22:17:10,-77.482573,-11.925642,0,0.5483870967741935
P1108_6_SV_T2,2008-11-25 22:17:15,-77.48321700000001,-11.925637,0,0.5161290322580645
P1108_6_SV_T2,2008-11-25 22:17:20,-77.483773,-11.925913000000001,0,0.5161290322580645
P1108_6_SV_T2,2008-11-25 22:17:25,-77.484335,-11.926219999999999,0,0.5161290322580645
P1108_6_SV_T2,2008-11-25 22:17:30,-77.484952,-11.926402000000001,0,0.5483870967741935
P1108_6_SV_T2,2008-11-25 22:17:35,-77.48564499999999,-11.926525,0,0.5806451612903226
P1108_6_SV_T2,2008-11-25 22:17:40,-77.486352,-11.926622,0,0.5806451612903226
P1108_6_SV_T2,2008-11-25 22:17:45,-77.486962,-11.926908000000001,0,0.5806451612903226
P1108_6_SV_T2,2008-11-25 22:17:50,-77.48759,-11.927222,0,0.5483870967741935
P1108_6_SV_T2,2008-11-25 22:17:55,-77.48817,-11.927522999999999,0,0.5483870967741935
P1108_6_SV_T2,2008-11-25 22:18:00,-77.48858800000001,-11.927932,0,0.5483870967741935
P1108_6_SV_T2,2008-11-25 22:18:05,-77.488752,-11.928478,0,0.5806451612903226
P1108_6_SV_T2,2008-11-25 22:18:10,-77.48891,-11.929045,0,0.5806451612903226
P1108_6_SV_T2,2008-11-25 22:18:15,-77.488997,-11.929592999999999,0,0.6129032258064516
P1108_6_SV_T2,2008-11-25 22:18:20,-77.489195,-11.930112,0,0.6129032258064516
P1108_6_SV_T2,2008-11-25 22:18:25,-77.489355,-11.930643,0,0.6129032258064516
P1108_6_SV_T2,2008-11-25 22:18:30,-77.48928199999999,-11.931147,0,0.5806451612903226
P1108_6_SV_T2,2008-11-25 22:18:35,-77.48921,-11.931693,0,0.5806451612903226
P1108_6_SV_T2,2008-11-25 22:18:40,-77.489322,-11.932243,0,0.5806451612903226
P1108_6_SV_T2,2008-11-25 22:18:45,-77.48952299999999,-11.932763000000001,0,0.5483870967741935
P1108_6_SV_T2,2008-11-25 22:18:50,-77.489938,-11.933275,0,0.5483870967741935
P1108_6_SV_T2,2008-11-25 22:18:55,-77.490545,-11.933622,0,0.5483870967741935
P1108_6_SV_T2,2008-11-25 22:19:00,-77.491113,-11.934025,0,0.5806451612903226
P1108_6_SV_T2,2008-11-25 22:19:05,-77.49158800000001,-11.934495,0,0.5806451612903226
P1108_6_SV_T2,2008-11-25 22:19:10,-77.492072,-11.934953,0,0.5483870967741935
P1108_6_SV_T2,2008-11-25 22:19:15,-77.492435,-11.935445,0,0.5483870967741935
P1108_6_SV_T2,2008-11-25 22:19:20,-77.492888,-11.935912,0,0.5161290322580645
P1108_6_SV_T2,2008-11-25 22:19:25,-77.49328299999999,-11.936428,0,0.5806451612903226
P1108_6_SV_T2,2008-11-25 22:19:30,-77.49373299999999,-11.936895,0,0.5806451612903226
P1108_6_SV_T2,2008-11-25 22:19:35,-77.49434000000001,-11.937211999999999,0,0.6129032258064516
P1108_6_SV_T2,2008-11-25 22:19:40,-77.494923,-11.93754,0,0.6129032258064516
P1108_6_SV_T2,2008-11-25 22:19:45,-77.495277,-11.937983000000001,0,0.6129032258064516
P1108_6_SV_T2,2008-11-25 22:19:50,-77.495592,-11.938358000000001,0,0.6129032258064516
P1108_6_SV_T2,2008-11-25 22:19:55,-77.495867,-11.938818,0,0.5806451612903226
P1108_6_SV_T2,2008-11-25 22:20:00,-77.495975,-11.939368,0,0.5806451612903226
P1108_6_SV_T2,2008-11-25 22:20:05,-77.495703,-11.939888,0,0.6129032258064516
P1108_6_SV_T2,2008-11-25 22:20:10,-77.49545,-11.940298,0,0.7096774193548387
P1108_6_SV_T2,2008-11-25 22:20:15,-77.495175,-11.940707000000002,0,0.7096774193548387
P1108_6_SV_T2,2008-11-25 22:20:20,-77.49504300000001,-11.941232000000001,0,0.7419354838709677
P1108_6_SV_T2,2008-11-25 22:20:25,-77.49494,-11.941772,0,0.7419354838709677
P1108_6_SV_T2,2008-11-25 22:20:30,-77.494918,-11.942269999999999,0,0.7419354838709677
P1108_6_SV_T2,2008-11-25 22:20:35,-77.494838,-11.942772,0,0.7419354838709677
P1108_6_SV_T2,2008-11-25 22:20:40,-77.494858,-11.943294999999999,0,0.7096774193548387
P1108_6_SV_T2,2008-11-25 22:20:45,-77.494905,-11.943878,0,0.7419354838709677
P1108_6_SV_T2,2008-11-25 22:20:50,-77.495063,-11.944457,0,0.7419354838709677
P1108_6_SV_T2,2008-11-25 22:20:55,-77.495425,-11.9447,0,0.7741935483870968
P1108_6_SV_T2,2008-11-25 22:21:00,-77.495446,-11.944742199999999,1,0.7741935483870968
P1108_6_SV_T2,2008-11-25 22:21:05,-77.495203,-11.944872,0,0.7419354838709677
P1108_6_SV_T2,2008-11-25 22:21:10,-77.49502199999999,-11.945260000000001,0,0.7419354838709677
P1108_6_SV_T2,2008-11-25 22:21:15,-77.494702,-11.945673,0,0.7741935483870968
P1108_6_SV_T2,2008-11-25 22:21:20,-77.494342,-11.94598,0,0.7419354838709677
P1108_6_SV_T2,2008-11-25 22:21:25,-77.49425500000001,-11.946442,0,0.7419354838709677
P1108_6_SV_T2,2008-11-25 22:21:30,-77.49433499999999,-11.946907000000001,0,0.7419354838709677
P1108_6_SV_T2,2008-11-25 22:21:35,-77.494475,-11.94736,0,0.7419354838709677
P1108_6_SV_T2,2008-11-25 22:21:40,-77.494467,-11.947835000000001,0,0.7419354838709677
P1108_6_SV_T2,2008-11-25 22:21:45,-77.494355,-11.948257,0,0.8064516129032258
P1108_6_SV_T2,2008-11-25 22:21:50,-77.494647,-11.94867,0,0.8064516129032258
P1108_6_SV_T2,2008-11-25 22:21:55,-77.49495,-11.949112,0,0.8064516129032258
P1108_6_SV_T2,2008-11-25 22:22:00,-77.495173,-11.949593,0,0.7096774193548387
P1108_6_SV_T2,2008-11-25 22:22:05,-77.495368,-11.950105,0,0.7096774193548387
P1108_6_SV_T2,2008-11-25 22:22:10,-77.495535,-11.950558000000001,0,0.6774193548387096
P1108_6_SV_T2,2008-11-25 22:22:15,-77.495743,-11.950968,0,0.6774193548387096
P1108_6_SV_T2,2008-11-25 22:22:20,-77.495655,-11.95146,0,0.6774193548387096
P1108_6_SV_T2,2008-11-25 22:22:25,-77.49561800000001,-11.951988,0,0.6451612903225806
P1108_6_SV_T2,2008-11-25 22:22:30,-77.495315,-11.952335,0,0.6451612903225806
P1108_6_SV_T2,2008-11-25 22:22:35,-77.494803,-11.952568,0,0.7419354838709677
P1108_6_SV_T2,2008-11-25 22:22:40,-77.494413,-11.952963,0,0.7419354838709677
P1108_6_SV_T2,2008-11-25 22:22:45,-77.494218,-11.953477000000001,0,0.7741935483870968
P1108_6_SV_T2,2008-11-25 22:22:50,-77.49414499999999,-11.953992999999999,0,0.7741935483870968
P1108_6_SV_T2,2008-11-25 22:22:55,-77.494012,-11.954498,0,0.7741935483870968
P1108_6_SV_T2,2008-11-25 22:23:00,-77.493687,-11.954933,0,0.8064516129032258
P1108_6_SV_T2,2008-11-25 22:23:05,-77.49351300000001,-11.955425,0,0.8064516129032258
P1108_6_SV_T2,2008-11-25 22:23:10,-77.493473,-11.955967999999999,0,0.7741935483870968
P1108_6_SV_T2,2008-11-25 22:23:15,-77.49318199999999,-11.956315,0,0.7741935483870968
P1108_6_SV_T2,2008-11-25 22:23:20,-77.493183,-11.956475,0,0.7741935483870968
P1108_6_SV_T2,2008-11-25 22:23:25,-77.493047,-11.956563000000001,0,0.7741935483870968
P1108_6_SV_T2,2008-11-25 22:23:30,-77.49283,-11.956968,0,0.7741935483870968
P1108_6_SV_T2,2008-11-25 22:23:35,-77.492503,-11.957288,0,0.7741935483870968
P1108_6_SV_T2,2008-11-25 22:23:40,-77.491877,-11.957322999999999,0,0.8064516129032258
P1108_6_SV_T2,2008-11-25 22:23:45,-77.491672,-11.957494,1,0.8064516129032258
P1108_6_SV_T2,2008-11-25 22:23:50,-77.49165500000001,-11.95753,0,0.8064516129032258
P1108_6_SV_T2,2008-11-25 22:23:55,-77.49158,-11.957857,0,0.7741935483870968
P1108_6_SV_T2,2008-11-25 22:24:00,-77.4914,-11.958292,0,0.7741935483870968
P1108_6_SV_T2,2008-11-25 22:24:05,-77.490912,-11.95843,0,0.8064516129032258
P1108_6_SV_T2,2008-11-25 22:24:10,-77.490465,-11.958762,0,0.8064516129032258
P1108_6_SV_T2,2008-11-25 22:24:15,-77.490377,-11.959235000000001,0,0.8387096774193549
P1108_6_SV_T2,2008-11-25 22:24:20,-77.49015,-11.95962,0,0.8387096774193549
P1108_6_SV_T2,2008-11-25 22:24:25,-77.489935,-11.960007000000001,0,0.7741935483870968
P1108_6_SV_T2,2008-11-25 22:24:30,-77.48963,-11.960345,0,0.7741935483870968
P1108_6_SV_T2,2008-11-25 22:24:35,-77.489265,-11.96069,0,0.7741935483870968
P1108_6_SV_T2,2008-11-25 22:24:40,-77.488988,-11.961089999999999,0,0.7741935483870968
P1108_6_SV_T2,2008-11-25 22:24:45,-77.48871199999999,-11.961495,0,0.6774193548387096
P1108_6_SV_T2,2008-11-25 22:24:50,-77.488493,-11.961928,0,0.6774193548387096
P1108_6_SV_T2,2008-11-25 22:24:55,-77.48829,-11.96237,0,0.6451612903225806
P1108_6_SV_T2,2008-11-25 22:25:00,-77.487827,-11.962558,0,0.6451612903225806
P1108_6_SV_T2,2008-11-25 22:25:05,-77.48729499999999,-11.962411999999999,0,0.6774193548387096
P1108_6_SV_T2,2008-11-25 22:25:10,-77.486828,-11.9622,0,0.6774193548387096
P1108_6_SV_T2,2008-11-25 22:25:15,-77.48626800000001,-11.962137,0,0.6774193548387096
P1108_6_SV_T2,2008-11-25 22:25:20,-77.485692,-11.962216999999999,0,0.6774193548387096
P1108_6_SV_T2,2008-11-25 22:25:25,-77.485218,-11.962485000000001,0,0.6774193548387096
P1108_6_SV_T2,2008-11-25 22:25:30,-77.484702,-11.962693,0,0.6774193548387096
P1108_6_SV_T2,2008-11-25 22:25:35,-77.484235,-11.962975,0,0.6451612903225806
P1108_6_SV_T2,2008-11-25 22:25:40,-77.483677,-11.963118,0,0.6129032258064516
P1108_6_SV_T2,2008-11-25 22:25:45,-77.483102,-11.963103,0,0.6129032258064516
P1108_6_SV_T2,2008-11-25 22:25:50,-77.482798,-11.963445,0,0.6451612903225806
P1108_6_SV_T2,2008-11-25 22:25:55,-77.48230500000001,-11.96374,0,0.6451612903225806
P1108_6_SV_T2,2008-11-25 22:26:00,-77.48188499999999,-11.964128,0,0.6451612903225806
P1108_6_SV_T2,2008-11-25 22:26:05,-77.481308,-11.96434,0,0.6451612903225806
P1108_6_SV_T2,2008-11-25 22:26:10,-77.480808,-11.96429,0,0.6451612903225806
P1108_6_SV_T2,2008-11-25 22:26:15,-77.480245,-11.964252,0,0.6451612903225806
P1108_6_SV_T2,2008-11-25 22:26:20,-77.47969499999999,-11.964364999999999,0,0.6451612903225806
P1108_6_SV_T2,2008-11-25 22:26:25,-77.47908699999999,-11.964447,0,0.6129032258064516
P1108_6_SV_T2,2008-11-25 22:26:30,-77.478452,-11.964317999999999,0,0.6129032258064516
P1108_6_SV_T2,2008-11-25 22:26:35,-77.478543,-11.964139999999999,0,0.6129032258064516
P1108_6_SV_T2,2008-11-25 22:26:40,-77.478225,-11.964247,0,0.6129032258064516
P1108_6_SV_T2,2008-11-25 22:26:45,-77.477693,-11.964422,0,0.5806451612903226
P1108_6_SV_T2,2008-11-25 22:26:50,-77.47712800000001,-11.96442,0,0.5806451612903226
P1108_6_SV_T2,2008-11-25 22:26:55,-77.476563,-11.964277000000001,0,0.5806451612903226
P1108_6_SV_T2,2008-11-25 22:27:00,-77.47588499999999,-11.96425,0,0.5806451612903226
P1108_6_SV_T2,2008-11-25 22:27:05,-77.475183,-11.964452,0,0.5806451612903226
P1108_6_SV_T2,2008-11-25 22:27:10,-77.474452,-11.964303,0,0.5483870967741935
P1108_6_SV_T2,2008-11-25 22:27:15,-77.473712,-11.964023,0,0.5483870967741935
P1108_6_SV_T2,2008-11-25 22:27:20,-77.472965,-11.963838,0,0.4838709677419355
P1108_6_SV_T2,2008-11-25 22:27:25,-77.472215,-11.963558,0,0.5161290322580645
P1108_6_SV_T2,2008-11-25 22:27:30,-77.471428,-11.963517,0,0.5161290322580645
P1108_6_SV_T2,2008-11-25 22:27:35,-77.470742,-11.963716999999999,0,0.5161290322580645
P1108_6_SV_T2,2008-11-25 22:27:40,-77.470283,-11.963955,0,0.4838709677419355
P1108_6_SV_T2,2008-11-25 22:27:45,-77.46977,-11.963908,0,0.4838709677419355
P1108_6_SV_T2,2008-11-25 22:27:50,-77.469162,-11.963457,0,0.5161290322580645
P1108_6_SV_T2,2008-11-25 22:27:55,-77.468378,-11.963161999999999,0,0.4838709677419355
P1108_6_SV_T2,2008-11-25 22:28:00,-77.46764300000001,-11.96315,0,0.5161290322580645
P1108_6_SV_T2,2008-11-25 22:28:05,-77.467063,-11.963008,0,0.5161290322580645
P1108_6_SV_T2,2008-11-25 22:28:10,-77.466332,-11.962905000000001,0,0.5161290322580645
P1108_6_SV_T2,2008-11-25 22:28:15,-77.46562800000001,-11.962817999999999,0,0.4838709677419355
P1108_6_SV_T2,2008-11-25 22:28:20,-77.464963,-11.96289,0,0.4838709677419355
P1108_6_SV_T2,2008-11-25 22:28:25,-77.464237,-11.962633,0,0.4838709677419355
P1108_6_SV_T2,2008-11-25 22:28:30,-77.463615,-11.9627,0,0.4838709677419355
P1108_6_SV_T2,2008-11-25 22:28:35,-77.46302800000001,-11.962622,0,0.4838709677419355
P1108_6_SV_T2,2008-11-25 22:28:40,-77.462307,-11.962411999999999,0,0.5161290322580645
P1108_6_SV_T2,2008-11-25 22:28:45,-77.46158299999999,-11.962092,0,0.4838709677419355
P1108_6_SV_T2,2008-11-25 22:28:50,-77.46091,-11.962242999999999,0,0.4838709677419355
P1108_6_SV_T2,2008-11-25 22:28:55,-77.460337,-11.962263,0,0.4838709677419355
P1108_6_SV_T2,2008-11-25 22:29:00,-77.459618,-11.962295,0,0.4838709677419355
P1108_6_SV_T2,2008-11-25 22:29:05,-77.458908,-11.962225,0,0.4838709677419355
P1108_6_SV_T2,2008-11-25 22:29:10,-77.45835799999999,-11.962462,0,0.4838709677419355
P1108_6_SV_T2,2008-11-25 22:29:15,-77.45773,-11.962078,0,0.5161290322580645
P1108_6_SV_T2,2008-11-25 22:29:20,-77.456973,-11.961797,0,0.4838709677419355
P1108_6_SV_T2,2008-11-25 22:29:25,-77.456192,-11.96168,0,0.4838709677419355
P1108_6_SV_T2,2008-11-25 22:29:30,-77.455522,-11.961848,0,0.4838709677419355
P1108_6_SV_T2,2008-11-25 22:29:35,-77.455015,-11.962010000000001,0,0.4838709677419355
P1108_6_SV_T2,2008-11-25 22:29:40,-77.45432,-11.96192,0,0.4838709677419355
P1108_6_SV_T2,2008-11-25 22:29:45,-77.453677,-11.962197999999999,0,0.4838709677419355
P1108_6_SV_T2,2008-11-25 22:29:50,-77.45305,-11.962467,0,0.4838709677419355
P1108_6_SV_T2,2008-11-25 22:29:55,-77.452407,-11.962703,0,0.4838709677419355
P1108_6_SV_T2,2008-11-25 22:30:00,-77.45169,-11.96263,0,0.4838709677419355
P1108_6_SV_T2,2008-11-25 22:30:05,-77.451033,-11.962817,0,0.4838709677419355
P1108_6_SV_T2,2008-11-25 22:30:10,-77.450452,-11.962968,0,0.4838709677419355
P1108_6_SV_T2,2008-11-25 22:30:15,-77.449738,-11.962772,0,0.4838709677419355
P1108_6_SV_T2,2008-11-25 22:30:20,-77.449047,-11.96296,0,0.4838709677419355
P1108_6_SV_T2,2008-11-25 22:30:25,-77.44841,-11.963227999999999,0,0.4838709677419355
P1108_6_SV_T2,2008-11-25 22:30:30,-77.447848,-11.963528,0,0.4838709677419355
P1108_6_SV_T2,2008-11-25 22:30:35,-77.447138,-11.96347,0,0.4838709677419355
P1108_6_SV_T2,2008-11-25 22:30:40,-77.44639000000001,-11.963386999999999,0,0.4838709677419355
P1108_6_SV_T2,2008-11-25 22:30:45,-77.445638,-11.96345,0,0.4838709677419355
P1108_6_SV_T2,2008-11-25 22:30:50,-77.444948,-11.963573,0,0.4838709677419355
P1108_6_SV_T2,2008-11-25 22:30:55,-77.444338,-11.963832,0,0.4838709677419355
P1108_6_SV_T2,2008-11-25 22:31:00,-77.443708,-11.963932000000002,0,0.4838709677419355
P1108_6_SV_T2,2008-11-25 22:31:05,-77.44300799999999,-11.963905,0,0.4838709677419355
P1108_6_SV_T2,2008-11-25 22:31:10,-77.442325,-11.964042,0,0.4838709677419355
P1108_6_SV_T2,2008-11-25 22:31:15,-77.44160699999999,-11.964037,0,0.4838709677419355
P1108_6_SV_T2,2008-11-25 22:31:20,-77.440877,-11.963928,0,0.5161290322580645
P1108_6_SV_T2,2008-11-25 22:31:25,-77.440162,-11.963623,0,0.5161290322580645
P1108_6_SV_T2,2008-11-25 22:31:30,-77.43946,-11.963386999999999,0,0.4838709677419355
P1108_6_SV_T2,2008-11-25 22:31:35,-77.43881800000001,-11.96362,0,0.5161290322580645
P1108_6_SV_T2,2008-11-25 22:31:40,-77.438255,-11.963782,0,0.5161290322580645
P1108_6_SV_T2,2008-11-25 22:31:45,-77.43754799999999,-11.96388,0,0.5161290322580645
P1108_6_SV_T2,2008-11-25 22:31:50,-77.43692800000001,-11.964177000000001,0,0.4838709677419355
P1108_6_SV_T2,2008-11-25 22:31:55,-77.436348,-11.964402,0,0.5161290322580645
P1108_6_SV_T2,2008-11-25 22:32:00,-77.435672,-11.964327,0,0.5161290322580645
P1108_6_SV_T2,2008-11-25 22:32:05,-77.434943,-11.964397,0,0.4838709677419355
P1108_6_SV_T2,2008-11-25 22:32:10,-77.434453,-11.964765,0,0.5161290322580645
P1108_6_SV_T2,2008-11-25 22:32:15,-77.433797,-11.96475,0,0.5161290322580645
P1108_6_SV_T2,2008-11-25 22:32:20,-77.43307,-11.964767,0,0.5161290322580645
P1108_6_SV_T2,2008-11-25 22:32:25,-77.432365,-11.964905,0,0.4838709677419355
P1108_6_SV_T2,2008-11-25 22:32:30,-77.431768,-11.965093,0,0.4838709677419355
P1108_6_SV_T2,2008-11-25 22:32:35,-77.43110300000001,-11.964953,0,0.4838709677419355
P1108_6_SV_T2,2008-11-25 22:32:40,-77.430403,-11.965095,0,0.4838709677419355
P1108_6_SV_T2,2008-11-25 22:32:45,-77.429767,-11.965278,0,0.4838709677419355
P1108_6_SV_T2,2008-11-25 22:32:50,-77.429052,-11.965405,0,0.5161290322580645
P1108_6_SV_T2,2008-11-25 22:32:55,-77.42832,-11.965492999999999,0,0.5161290322580645
P1108_6_SV_T2,2008-11-25 22:33:00,-77.42773299999999,-11.965836999999999,0,0.5483870967741935
P1108_6_SV_T2,2008-11-25 22:33:05,-77.427242,-11.966175,0,0.5483870967741935
P1108_6_SV_T2,2008-11-25 22:33:10,-77.42659499999999,-11.966228,0,0.5483870967741935
P1108_6_SV_T2,2008-11-25 22:33:15,-77.42588,-11.966342,0,0.5483870967741935
P1108_6_SV_T2,2008-11-25 22:33:20,-77.425392,-11.966678,0,0.6129032258064516
P1108_6_SV_T2,2008-11-25 22:33:25,-77.42488,-11.966805,0,0.6774193548387096
P1108_6_SV_T2,2008-11-25 22:33:30,-77.42434,-11.967047,0,0.6774193548387096
P1108_6_SV_T2,2008-11-25 22:33:35,-77.42390999999999,-11.967335,0,0.6774193548387096
P1108_6_SV_T2,2008-11-25 22:33:40,-77.42348299999999,-11.967502,0,0.6774193548387096
P1108_6_SV_T2,2008-11-25 22:33:45,-77.422953,-11.967523,0,0.6774193548387096
P1108_6_SV_T2,2008-11-25 22:33:50,-77.42244000000001,-11.967742,0,0.6774193548387096
P1108_6_SV_T2,2008-11-25 22:33:55,-77.42194,-11.968022999999999,0,0.6774193548387096
P1108_6_SV_T2,2008-11-25 22:34:00,-77.421327,-11.968167,0,0.6774193548387096
P1108_6_SV_T2,2008-11-25 22:34:05,-77.421228,-11.968282,0,0.6774193548387096
P1108_6_SV_T2,2008-11-25 22:34:10,-77.4211994285714,-11.9683291428571,0,0.6774193548387096
P1108_6_SV_T2,2008-11-25 22:34:15,-77.42108499999999,-11.968433000000001,0,0.6451612903225806
P1108_6_SV_T2,2008-11-25 22:34:20,-77.420773,-11.968722999999999,0,0.6774193548387096
P1108_6_SV_T2,2008-11-25 22:34:25,-77.420283,-11.968972,0,0.6774193548387096
P1108_6_SV_T2,2008-11-25 22:34:30,-77.419622,-11.968935,0,0.6774193548387096
P1108_6_SV_T2,2008-11-25 22:34:35,-77.419083,-11.969192999999999,0,0.6451612903225806
P1108_6_SV_T2,2008-11-25 22:34:40,-77.418738,-11.969418,0,0.6451612903225806
P1108_6_SV_T2,2008-11-25 22:34:45,-77.418033,-11.969244999999999,0,0.6451612903225806
P1108_6_SV_T2,2008-11-25 22:34:50,-77.417275,-11.969398,0,0.6451612903225806
P1108_6_SV_T2,2008-11-25 22:34:55,-77.416562,-11.969658,0,0.5806451612903226
P1108_6_SV_T2,2008-11-25 22:35:00,-77.415948,-11.970067,0,0.5806451612903226
P1108_6_SV_T2,2008-11-25 22:35:05,-77.415515,-11.970393,0,0.5483870967741935
P1108_6_SV_T2,2008-11-25 22:35:10,-77.415083,-11.970657000000001,0,0.5483870967741935
P1108_6_SV_T2,2008-11-25 22:35:15,-77.414603,-11.970907,0,0.5483870967741935
